7.607147950140998	112.43438868432199	0
3.1715087804936375	113.50262232623196	100
-11.65414873964537	115.65539817979416	200
-36.478456991062856	116.19496790859762	300
-69.96061008645866	112.49127587993544	400
-100.59421991344075	106.68324600308512	500
-139.4790307555983	98.09655217955056	600
-177.22517750360458	87.06195567803078	700
-221.74503295204138	72.42317107611755	800
-265.115423048447	57.754954528821116	900
-307.3524207314175	41.47108345248112	1e3
