-500	0.13
-490	0.146
-480	0.168
-470	0.198
-460	0.23
-450	0.26
-440	0.292
-430	0.342
-420	0.384
-410	0.438
-400	0.512
-390	0.586
-380	0.664
-370	0.754
-360	0.888
-350	0.984
-340	1.12
-330	1.244
-320	1.378
-310	1.538
-300	1.716
-290	1.914
-280	2.126
-270	2.324
-260	2.584
-250	2.804
-240	3.066
-230	3.326
-220	3.582
-210	3.896
-200	4.242
-190	4.586
-180	4.964
-170	5.382
-160	5.774
-150	6.204
-140	6.63
-130	7.078
-120	7.57
-110	8.032
-100	8.618
-90	9.128
-80	9.696
-70	10.23
-60	10.804
-50	11.384
-40	11.952
-30	12.512
-20	13.11
-10	13.672
0	14.216
10	14.868
20	15.49
30	16.2
40	16.932
50	17.658
60	18.33
70	18.992
80	19.64
90	20.33
100	21.016
110	21.744
120	22.432
130	23.07
140	23.766
150	24.546
160	25.248
170	25.956
180	26.68
190	27.37
200	28.078
