-500	0
-490	0
-480	0
-470	0
-460	0
-450	0
-440	0
-430	0
-420	0
-410	0
-400	0
-390	0
-380	0
-370	0
-360	0
-350	0.002
-340	0.008
-330	0.012
-320	0.018
-310	0.02
-300	0.026
-290	0.036
-280	0.05
-270	0.056
-260	0.07
-250	0.11
-240	0.15
-230	0.2
-220	0.26
-210	0.35
-200	0.432
-190	0.552
-180	0.66
-170	0.83
-160	1.042
-150	1.252
-140	1.492
-130	1.804
-120	2.138
-110	2.57
-100	3.01
-90	3.514
-80	4.088
-70	4.666
-60	5.312
-50	5.976
-40	6.68
-30	7.364
-20	8.17
-10	8.958
0	9.782
10	10.53
20	11.408
30	12.262
40	13.126
50	13.986
60	14.872
70	15.818
80	16.702
90	17.602
100	18.54
110	19.468
120	20.394
130	21.302
140	22.182
150	23.07
160	23.97
170	24.842
180	25.778
190	26.624
200	27.432
