-500	0.77
-490	0.838
-480	0.94
-470	1.03
-460	1.144
-450	1.228
-440	1.356
-430	1.484
-420	1.61
-410	1.73
-400	1.87
-390	2.044
-380	2.174
-370	2.332
-360	2.544
-350	2.752
-340	2.94
-330	3.15
-320	3.37
-310	3.608
-300	3.858
-290	4.106
-280	4.35
-270	4.634
-260	4.972
-250	5.29
-240	5.646
-230	5.992
-220	6.348
-210	6.694
-200	7.052
-190	7.386
-180	7.752
-170	8.158
-160	8.574
-150	8.996
-140	9.408
-130	9.856
-120	10.282
-110	10.784
-100	11.268
-90	11.712
-80	12.186
-70	12.69
-60	13.22
-50	13.752
-40	14.282
-30	14.876
-20	15.378
-10	15.896
0	16.462
10	17.102
20	17.694
30	18.31
40	18.886
50	19.46
60	20.018
70	20.6
80	21.208
90	21.852
100	22.478
110	23.116
120	23.718
130	24.318
140	24.946
150	25.556
160	26.174
170	26.884
180	27.542
190	28.136
200	28.726
